-6.225004268020014296e-03,-6.225004268020014296e-03,-9.060034522736450102e-02,-9.060034522736450102e-02,-6.225004268020014296e-03,-2.728936597158809069e-02,-6.225004268020014296e-03,1.507258581389947505e-01,1.432082875315511816e-01,-3.915270076395485632e-02,-3.199442254214018844e-02,-2.252991296443937475e-02,-3.261433647857370915e-02,-8.806260398048954691e-03,-2.501853281582626376e-02,-2.338782150919462011e-02,-2.338782150919462011e-02,-2.728936597158809069e-02,-2.071135977521265659e-02,-2.939297724647189566e-02,-1.872226148882074129e-02,-1.872226148882074129e-02,-1.527216130778170922e-02,-1.393710787807429970e-02,-1.650103562622051712e-02,-1.246179273984809530e-02,-2.579671971822365684e-02,-8.806260398048954691e-03,-3.499166899931176189e-02,-2.939297724647189566e-02,-3.199442254214018844e-02,-5.860623764700006316e-02,-4.137119854543814396e-02,-4.186304429080030254e-02,-3.722857484520056270e-02,-4.378127199799412839e-02,1.181382709958721418e-02,7.056006164894270682e-01,-1.393710787807429970e-02,1.432082875315511816e-01,-8.723936423751413316e-02,-4.330875772278006824e-02,2.556617907657468547e-01,-3.261433647857370915e-02
-3.599827824352643760e-03,-3.599827824352643760e-03,-5.239283855931540362e-02,-5.239283855931540362e-02,-3.599827824352643760e-03,-1.578103639834310332e-02,-3.599827824352643760e-03,-1.141607184833368094e-02,-5.092530036043581808e-03,-4.063053389631986895e-02,-1.850190096784064958e-02,-1.302871517474941086e-02,-1.886038802118160732e-02,-5.092530036043581808e-03,-1.446784719772364024e-02,-1.352483098723577214e-02,-1.352483098723577214e-02,-1.578103639834310332e-02,-1.197707278403249351e-02,-1.699752366050481800e-02,-1.082680668806991486e-02,-1.082680668806991486e-02,-8.831664822495137457e-03,-8.059623185841482962e-03,-9.542304650788053372e-03,-7.206470279335189071e-03,-1.491786116449123935e-02,-5.092530036043581808e-03,-2.023516422814046131e-02,7.882500399143033132e-01,3.701077943907538081e-01,-3.389111972920753890e-02,-2.392435173350583588e-02,-2.420877884764294913e-02,-2.152873376765964547e-02,-2.531806153669672807e-02,-1.197707278403249351e-02,-2.716317053117445549e-02,-8.059623185841482962e-03,-5.092530036043581808e-03,-6.706878131383217645e-02,-2.504481352559771029e-02,-3.147931739716130356e-02,-1.886038802118160732e-02
-5.857414755083337893e-03,-5.857414755083337893e-03,-8.525035102011320476e-02,-8.525035102011320476e-02,-5.857414755083337893e-03,-2.567791571164514813e-02,-5.857414755083337893e-03,-1.857551831705901366e-02,-8.286246462132091858e-03,-6.611146431538442170e-02,-3.010513641596435433e-02,-2.119951070662081868e-02,-3.068844413461150819e-02,-8.286246462132091858e-03,-2.354117635208764769e-02,-2.200675933685505500e-02,-2.200675933685505500e-02,-2.567791571164514813e-02,-1.948834396281574899e-02,-2.765730772327235076e-02,-1.761670289232234940e-02,-1.761670289232234940e-02,-1.437033279571814370e-02,-1.311411491677360458e-02,-1.552664149127120502e-02,-1.172591785104009146e-02,-2.427341094150502893e-02,-8.286246462132091858e-03,-3.292539402013176797e-02,-2.765730772327235076e-02,-3.010513641596435433e-02,8.735319976273487885e-01,-3.892820926090850842e-02,-3.939101127711108069e-02,-3.503020949387420507e-02,-4.119596671038672220e-02,-1.948834396281574899e-02,-4.419821270000828112e-02,-1.311411491677360458e-02,-8.286246462132091858e-03,-5.620133783224701141e-02,-4.075135463166975475e-02,-3.756607890182651899e-02,-8.638048171531360897e-03
1.392237763885690316e-01,1.392237763885690316e-01,-6.587317101001323449e-02,-6.587317101001323449e-02,-4.526039825304019500e-03,-1.984139317449651677e-02,-4.526039825304019500e-03,-1.435335198104427390e-02,-6.402804489360560541e-03,-5.108450279040179648e-02,-2.326231828582989852e-02,-1.638091781905234509e-02,-2.371304169801665904e-02,-6.402804489360560541e-03,-1.819032903749667057e-02,-1.700468096408001492e-02,-1.700468096408001492e-02,-1.984139317449651677e-02,-1.505869476433759763e-02,-2.137087460087809532e-02,-1.361247277427343749e-02,-1.361247277427343749e-02,-1.110399404103105600e-02,-1.013331117374261306e-02,-1.199747681888567452e-02,-9.060647640837186934e-03,-1.875612863539812339e-02,-6.402804489360560541e-03,-2.544153877264970082e-02,-2.137087460087809532e-02,-2.326231828582989852e-02,-2.644496617055808185e-02,8.809961364460037192e-01,3.558405201809555080e-02,-2.706793523890760333e-02,-3.183223209715427965e-02,-1.505869476433759763e-02,-3.415207548925723591e-02,-1.013331117374261306e-02,-6.402804489360560541e-03,-6.529850722221153259e-02,-3.148867917163576668e-02,-2.230835964292905357e-02,-2.371304169801665904e-02
-4.526039825304019500e-03,-4.526039825304019500e-03,-6.587317101001323449e-02,-6.587317101001323449e-02,-4.526039825304019500e-03,-1.984139317449651677e-02,-4.526039825304019500e-03,-1.435335198104427390e-02,-6.402804489360560541e-03,4.168476850531194905e-03,-2.326231828582989852e-02,2.365892285725528302e-02,-2.371304169801665904e-02,-6.402804489360560541e-03,-1.819032903749667057e-02,-1.700468096408001492e-02,-1.700468096408001492e-02,-1.984139317449651677e-02,-1.505869476433759763e-02,-2.137087460087809532e-02,-1.361247277427343749e-02,-1.361247277427343749e-02,-1.110399404103105600e-02,-1.013331117374261306e-02,-1.199747681888567452e-02,-9.060647640837186934e-03,-1.875612863539812339e-02,-6.402804489360560541e-03,-2.544153877264970082e-02,-2.137087460087809532e-02,-2.326231828582989852e-02,-2.644496617055808185e-02,-3.007992993662164660e-02,7.608093278830763140e-01,-2.706793523890760333e-02,-1.072943494166709449e-02,-1.505869476433759763e-02,-3.415207548925723591e-02,-1.013331117374261306e-02,-6.402804489360560541e-03,-5.579012645726459663e-02,-3.148867917163576668e-02,1.222676991292530671e-02,4.210217266861983505e-03
-3.363010731103312483e-03,-3.363010731103312483e-03,-4.894614045593325552e-02,-4.894614045593325552e-02,-3.363010731103312483e-03,-1.474287031077763273e-02,-3.363010731103312483e-03,-1.066505788784403649e-02,-4.757514524395430738e-03,-1.966510992945520037e-02,-1.728474097559047976e-02,-1.217161238900369043e-02,-1.761964471715040878e-02,-4.757514524395430738e-03,-1.351607014445400934e-02,-1.263509088927382805e-02,-1.263509088927382805e-02,-1.474287031077763273e-02,-1.118915299987995222e-02,-1.587933014066853291e-02,-1.011455793225553984e-02,-1.011455793225553984e-02,-8.250667815453062437e-03,-7.529415456837352041e-03,-8.914557724945683381e-03,-6.732387787779706319e-03,-1.393647963991591007e-02,-4.757514524395430738e-03,-1.890398034720226425e-02,-1.587933014066853291e-02,-1.728474097559047976e-02,-3.166156963602237417e-02,-2.235047217263480893e-02,-2.261618805787492595e-02,-2.011245154501953639e-02,3.229803986840956709e-02,-1.118915299987995222e-02,2.702004977197869015e-02,-7.529415456837352041e-03,-4.757514524395430738e-03,1.261317500761171932e-02,4.003536368065386819e-01,1.635939144686504240e-02,-1.761964471715040878e-02
-3.541996088514408423e-03,-3.541996088514408423e-03,-5.155114030394884056e-02,-5.155114030394884056e-02,-3.541996088514408423e-03,-1.552751184862198770e-02,-3.541996088514408423e-03,-1.123267106261363960e-02,-5.010717831081886939e-03,-3.997779870510806410e-02,8.426917027237279534e-01,-1.281940704917726437e-02,-1.855739325835743456e-02,-5.010717831081886939e-03,-1.423541921557780997e-02,-1.330755269197417788e-02,-1.330755269197417788e-02,-1.552751184862198770e-02,-1.178465944007317696e-02,-1.672445607333063536e-02,-1.065287252929700279e-02,-1.065287252929700279e-02,-8.689782895928770470e-03,-7.930144215795709509e-03,-9.389006196312228714e-03,-7.090697329667643850e-03,-1.467820364523433896e-02,-5.010717831081886939e-03,-1.991008349389852133e-02,-1.672445607333063536e-02,-1.820466534950388252e-02,-3.334665416610967104e-02,-2.354000368769285437e-02,3.941608189480804401e-03,-2.118287165843310907e-02,-2.491132334860304484e-02,-1.178465944007317696e-02,-2.672679040986398677e-02,-7.930144215795709509e-03,-5.010717831081886939e-03,5.666094454996067724e-03,-2.464246510489492489e-02,-3.097359777474909329e-02,-1.855739325835743456e-02
-2.975274212808887674e-03,-2.975274212808887674e-03,-4.330292144720079839e-02,-4.330292144720079839e-02,-2.975274212808887674e-03,3.652400126079520526e-02,-2.975274212808887674e-03,-9.435435759494632812e-03,-4.208999439277323444e-03,-3.358132267787474617e-02,-1.529190603649478383e-02,-1.076829286757199043e-02,-1.558819723081683768e-02,-4.208999439277323444e-03,-1.195774208728646489e-02,-1.117833486276736780e-02,-1.117833486276736780e-02,-1.304309898650005996e-02,-9.899105606717532174e-03,9.539235639981908932e-01,-8.948405400992761119e-03,-8.948405400992761119e-03,-7.299411495400197000e-03,-6.661315540585061208e-03,-7.886758573894172425e-03,-5.956180749098860354e-03,-1.232968069548038767e-02,-4.208999439277323444e-03,-1.672445607333063536e-02,-1.404853128991060025e-02,-1.529190603649478383e-02,-2.801116594837780097e-02,-1.977358647247804899e-02,-2.000866678726171549e-02,-1.779359723262999640e-02,-2.092549401914481355e-02,-9.899105606717532174e-03,-2.245048506842604874e-02,-6.661315540585061208e-03,-4.208999439277323444e-03,-5.543265546691755058e-02,-2.069965328431177046e-02,-2.601780025561167137e-02,-1.558819723081683768e-02
-2.762338302048535088e-03,-2.762338302048535088e-03,-4.020379633891755372e-02,-4.020379633891755372e-02,-2.762338302048535088e-03,-1.210962396430847673e-02,-2.762338302048535088e-03,-8.760155780856293192e-03,-3.907767665367581703e-03,-9.054986227220909734e-03,-1.419748726826009291e-02,-9.997622305773275903e-03,-1.447257334641448984e-02,-3.907767665367581703e-03,-1.110194442970185644e-02,-1.037831821067518485e-02,-1.037831821067518485e-02,-1.210962396430847673e-02,-9.190641472889237579e-03,-1.304309898650005996e-02,6.860890050103062299e-01,-8.307981454282190731e-03,5.596552745063436696e-01,-6.184575183212266854e-03,-7.322315097508270802e-03,-5.529905830638391293e-03,-1.144726394983265096e-02,-3.907767665367581703e-03,-1.552751184862198770e-02,-1.304309898650005996e-02,-1.419748726826009291e-02,-9.764145185461261427e-05,-1.835842056058024918e-02,-1.857667652999272362e-02,-1.652013617948695084e-02,-1.942788781266669221e-02,-9.190641472889237579e-03,-2.084373754092880629e-02,9.720232750682324119e-02,-3.907767665367581703e-03,-3.630269447650806558e-02,-1.921821016033254184e-02,-2.415574533322544307e-02,-1.447257334641448984e-02
-1.261432289534042189e-03,-1.261432289534042189e-03,-1.835921647473505100e-02,-1.835921647473505100e-02,-1.261432289534042189e-03,-5.529905830638391293e-03,-1.261432289534042189e-03,-4.000358448176154040e-03,-1.784496963835357662e-03,-1.423753298730115122e-02,-6.483336547572902953e-03,-4.565452242296211965e-03,9.057435403832135579e-02,-1.784496963835357662e-03,-5.069745139417923020e-03,-4.739298474881308183e-03,-4.739298474881308183e-03,-5.529905830638391293e-03,-4.196941376382325520e-03,-5.956180749098860354e-03,-3.793871322534849398e-03,-3.793871322534849398e-03,-3.094744449185068014e-03,-2.824209774512186424e-03,3.759396186514015747e-01,-2.525252525252525467e-03,-5.227436611377149663e-03,-1.784496963835357662e-03,-7.090697329667643850e-03,-5.956180749098860354e-03,-6.483336547572902953e-03,-1.187594375088608240e-02,-8.383442557628732750e-03,-8.483109975988126217e-03,-7.543983004851461879e-03,-8.871818844986664038e-03,-4.196941376382325520e-03,-9.518372007223652870e-03,-2.824209774512186424e-03,-1.784496963835357662e-03,9.264100137394285991e-03,-8.776068747740487300e-03,-1.103081295962005104e-02,-6.608955651188093590e-03
